Date,RFID_hex,Band,Genus,Species,Sex,Age,Time,Site,Mass,Tail_Length,Wing_Length,Fat_Code,R1_Percent_Rufous,R1_Black_Code,Back_Percent_Green,Gorget_Iridescence,Head_Iridescence,Breeding_Condition_Code,Body_Molt_Code,Gorget_Molt_Code,Head_Molt_Code,Tail_Molt_Code,Primary_Molt_Code
2021-02-16,3D6.1D59AEEAEA,A00003034,Calypte,ANHU,M,AHY,10:00:00,SB,NA,NA,48,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2021-02-16,3D6.1D593E1D2C,NA,Calypte,ANHU,M,AHY,09:46:00,SB,NA,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2021-02-16,3D6.1D59AEEB40,NA,Calypte,ANHU,M,AHY,09:40:00,SB,NA,NA,51,0,NA,NA,NA,10,10,NA,0,0,0,1,0
2021-01-25,3D6.1D593E1B8B,A00003027,Calypte,ANHU,F,AHY,11:45:00,SB,NA,NA,50,0,NA,NA,NA,50,NA,0,0,0,0,0,0
2021-01-25,3D6.1D59AEEB37,A00003026,Calypte,ANHU,F,AHY,11:36:00,SB,NA,NA,51,0,NA,NA,NA,30,NA,NA,0,0,0,0,0
2021-01-25,3D6.1D59AEEA69,NA,Calypte,ANHU,F,AHY,11:30:00,SB,NA,NA,51,0,NA,NA,NA,20,NA,NA,0,0,0,0,0
2021-01-25,3D6.1D59AEEB4C,A00003025,Calypte,ANHU,M,AHY,11:15:00,SB,NA,NA,49.5,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2021-01-25,3D6.1D59AEEB03,A00003024,Calypte,ANHU,F,AHY,11:05:00,SB,NA,NA,18.1,0,NA,NA,NA,20,NA,0,0,0,0,0,0
2021-01-25,3D6.1D59AEEB2B,A00003023,Calypte,ANHU,F,AHY,10:56:00,SB,NA,NA,51,0,NA,NA,NA,40,NA,0,0,0,0,0,0
2021-01-25,3D6.1D59AEEB0D,A00003022,Calypte,ANHU,F,AHY,10:44:00,SB,NA,NA,49,0,NA,NA,NA,26,NA,0,NA,NA,NA,0,0
2021-01-25,3D6.1D59AEEB0A,A00003028,Calypte,ANHU,M,AHY,10:16:00,SB,NA,NA,49,0,NA,NA,NA,NA,NA,NA,0,0,0,5,0
2021-01-25,3D6.1D59AEEB14,A00003021,Calypte,ANHU,M,HY,10:16:00,SB,NA,NA,51,0,NA,NA,NA,9,8,NA,0,0,0,0,0
2021-01-25,3D6.1D59AEEAF8,A00003020,Calypte,ANHU,M,HY,10:14:00,SB,NA,NA,48.5,NA,NA,NA,NA,3,2,NA,0,0,0,5,9
2020-11-23,3D6.1D59AEEA4C,NA,Calypte,ANHU,M,HY,13:15:00,SB,NA,NA,51,0,NA,NA,NA,4,2,NA,4,4,4,0,0
2020-11-23,3D6.1D593E1AB4,910070501,Calypte,ANHU,F,AHY,13:08:00,SB,NA,NA,51,0,NA,NA,NA,30,NA,0,0,0,0,0,0
2020-11-23,3D6.1D593E19C4,NA,Calypte,ANHU,M,AHY,12:10:00,SB,4.34,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,1,0
2020-11-23,3D6.1D59AEEA57,NA,Calypte,ANHU,F,NA,12:10:00,SB,NA,NA,51,0,NA,NA,NA,30,NA,0,0,0,0,1,0
2020-11-23,3D6.1D59AEEA28,NA,Calypte,ANHU,M,HY,12:04:00,SB,4.07,NA,0,0,NA,NA,NA,4,1,NA,0,0,0,4,10
2020-11-23,3D6.1D593E1AB5,NA,Calypte,ANHU,F,AHY,11:50:00,SB,4.25,NA,50,0,NA,NA,NA,20,NA,0,0,0,0,0,0
2020-11-23,3D6.1D59AEEA6F,NA,Calypte,ANHU,F,NA,11:50:00,SB,4.3,NA,51,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,NA
2020-11-23,3D6.1D593D7831,910070386,Calypte,ANHU,M,AHY,11:50:00,SB,NA,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-23,3D6.1D59AEEB24,A00003017,Calypte,ANHU,M,NA,11:30:00,SB,5.08,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,NA
2020-11-23,3D6.1D59AEEA66,NA,Calypte,ANHU,F,NA,11:11:00,SB,4.42,NA,51,0,NA,NA,NA,8,NA,NA,0,0,0,1,0
2020-11-23,3D6.1D59AEEA4D,NA,Calypte,ANHU,F,NA,11:11:00,SB,4.28,NA,51,0,NA,NA,NA,40,NA,0,0,0,0,0,0
2020-11-23,3D6.1D59AEEAF2,A00003016,Calypte,ANHU,F,NA,10:52:00,SB,4.52,NA,50,0,NA,NA,NA,10,NA,0,0,0,0,0,0
2020-11-23,3D6.1D59AEEB2A,A00003015,Calypte,ANHU,F,NA,10:52:00,SB,3.79,NA,50,0,NA,NA,NA,16,NA,0,0,0,0,0,0
2020-11-23,3D6.1D593E19C7,900096454,Calypte,ANHU,F,AHY,10:52:00,SB,4.27,NA,50,0,NA,NA,NA,40,NA,NA,0,0,0,0,0
2020-11-23,3D6.1D593E19BD,NA,Calypte,ANHU,F,AHY,10:52:00,SB,4.3,NA,51,0,NA,NA,NA,50,NA,0,0,0,0,1,0
2020-11-23,3D6.1D59AEEB0A,A00003014,Calypte,ANHU,M,AHY,10:42:00,SB,4.14,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-23,3D6.1D59AEEAFD,A00003013,Calypte,ANHU,M,NA,10:25:00,SB,4.48,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,1,0
2020-11-23,3D6.1D59AEEA48,NA,Calypte,ANHU,F,NA,10:20:00,SB,3.91,NA,51,0,NA,NA,NA,30,NA,0,0,0,0,0,0
2020-11-23,3D6.1D59AEEB04,A00003011,Calypte,ANHU,F,NA,10:10:00,SB,3.93,NA,53,NA,NA,NA,NA,34,NA,NA,0,0,0,0,0
2020-11-23,3D6.1D59AEEB2D,A00003012,Calypte,ANHU,F,AHY,10:09:00,SB,4.2,NA,50,0,NA,NA,NA,26,NA,0,0,0,0,0,0
2020-11-16,3D6.1D593E1AFC,NA,Calypte,ANHU,M,HY,13:50:00,SB,4.7,NA,48,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D593E1A4F,510086548,Calypte,ANHU,M,AHY,13:45:00,SB,4.77,NA,51,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEAF6,A00002990,Calypte,ANHU,F,NA,13:40:00,SB,4.64,NA,52,0,NA,NA,NA,30,0,0,0,0,0,0,0
2020-11-16,3D6.1D593E1B98,NA,Calypte,ANHU,M,HY,13:35:00,SB,4.65,NA,49.5,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEB10,A00002991,Calypte,ANHU,F,AHY,13:30:00,SB,4,NA,50,0,NA,NA,NA,15,NA,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEB15,A00002992,Calypte,ANHU,F,NA,13:17:00,SB,4.46,NA,50,0,NA,NA,NA,16,NA,NA,1,0,0,0,0
2020-11-16,3D6.1D59AEEAFA,NA,Calypte,ANHU,F,AHY,12:55:00,SB,4.25,NA,51,0,NA,NA,NA,18,NA,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEB2E,A00002994,Calypte,ANHU,M,NA,12:55:00,SB,4.47,NA,50,NA,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEAF9,A00002993,Calypte,ANHU,M,HY,12:55:00,SB,4.58,NA,49,0,NA,NA,NA,2,1,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEB40,A00002995,Calypte,ANHU,M,AHY,12:53:00,SB,4.33,NA,48,0,NA,NA,NA,9,10,NA,1,2,0,2,9
2020-11-16,3D6.1D59AEEB27,A00002996,Calypte,ANHU,M,NA,12:48:00,SB,4.69,NA,51,0,NA,NA,NA,6,3,NA,2,4,4,0,0
2020-11-16,3D6.1D59AEEB3B,A00002997,Calypte,ANHU,F,NA,12:31:00,SB,4.06,NA,50,0,NA,NA,NA,20,0,0,0,0,0,0,0
2020-11-16,3D6.1D59AEEB45,A00002998,Calypte,ANHU,F,NA,12:30:00,SB,4,NA,51,0,NA,NA,NA,10,NA,0,0,0,0,0,0
2020-11-16,3D6.1D593D7876,610089817,Calypte,ANHU,M,AHY,12:28:00,SB,NA,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D593E19C4,NA,Calypte,ANHU,M,AHY,12:10:00,SB,NA,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEAED,A00002999,Calypte,ANHU,M,HY,11:55:00,SB,4.35,NA,50,0,NA,NA,NA,5,1,NA,0,0,0,0,0
2020-11-16,3D6.1D593E19D1,610089705,Calypte,ANHU,M,AHY,11:45:00,SB,4.75,NA,51,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEAF5,A00003000,Calypte,ANHU,F,NA,11:44:00,SB,NA,NA,50,0,NA,NA,NA,30,NA,0,0,0,0,NA,0
2020-11-16,3D6.1D59AEEB22,A00003001,Calypte,ANHU,M,HY,11:40:00,SB,NA,NA,50,0,NA,NA,NA,2,1,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA23,A00003002,Calypte,ANHU,F,NA,11:29:00,SB,NA,NA,49,0,NA,NA,NA,40,NA,0,0,0,0,0,0
2020-11-16,3D6.1D59AEEB18,A00003003,Calypte,ANHU,M,HY,11:20:00,SB,4.69,NA,51,0,NA,NA,NA,4,2,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA66,A00003004,Calypte,ANHU,F,NA,11:16:00,SB,4.35,NA,52,0,NA,NA,NA,12,NA,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA57,A00003005,Calypte,ANHU,F,NA,11:14:00,SB,NA,NA,50,0,NA,NA,NA,40,NA,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA21,A00003006,Calypte,ANHU,M,HY,11:09:00,SB,NA,NA,50,0,NA,NA,NA,4,1,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA41,A00003007,Calypte,ANHU,M,NA,11:01:00,SB,4.56,NA,49,0,NA,NA,NA,8,8,NA,0,3,3,0,0
2020-11-16,3D6.1D59AEEA47,A00003008,Calypte,ANHU,M,AHY,10:50:00,SB,4.31,NA,49,NA,NA,NA,NA,3,2,NA,0,4,2,0,NA
2020-11-16,3D6.1D593E19CB,900096477,Calypte,ANHU,M,AHY,10:43:00,SB,NA,NA,49,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA5E,610089707,Calypte,ANHU,M,AHY,10:33:00,SB,NA,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-11-16,3D6.1D59AEEA67,A00003009,Calypte,ANHU,F,NA,10:25:00,SB,4.1,NA,50,0,NA,NA,NA,26,NA,0,0,0,0,0,0
2020-11-16,3D6.1D59AEEA69,A00003010,Calypte,ANHU,F,HY,10:13:00,SB,NA,NA,51,0,NA,NA,NA,20,NA,NA,0,0,0,0,0
2020-10-20,3D6.1D59AEEA4D,A00002960,Calypte,ANHU,F,NA,10:30:00,SB,3.93,NA,51,0,NA,NA,NA,40,0,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA52,A00002959,Calypte,ANHU,M,AHY,10:30:00,SB,4.27,NA,52,0,NA,NA,NA,10,10,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA1F,610089891,Calypte,ANHU,M,AHY,10:15:00,SB,4.13,NA,49,0,NA,NA,NA,10,10,NA,0,1,1,0,0
2020-10-20,3D6.1D59AEEA56,A00002961,Calypte,ANHU,M,HY,10:13:00,SB,4.25,NA,50,0,NA,NA,NA,2,1,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D593E1B99,A00002974,Calypte,ANHU,F,AHY,10:02:00,SB,3.83,NA,50,0,NA,NA,NA,1,0,0,0,0,0,0,0
2020-10-20,3D6.1D59AEEA2F,910071111,Calypte,ANHU,M,AHY,09:55:00,SB,4.27,NA,51,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-10-20,3D6.1D59AEEA4C,A00002962,Calypte,ANHU,M,HY,09:50:00,SB,4.12,NA,50,0,NA,NA,NA,4,1,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D593E1990,A00002973,Calypte,ANHU,F,AHY,09:39:00,SB,3.83,NA,52,0,NA,NA,NA,16,0,0,0,2,0,0,0
2020-10-20,3D6.1D59AEEA20,A00002963,Calypte,ANHU,F,NA,09:33:00,SB,3.91,NA,51,0,NA,NA,NA,14,0,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D593E1B4B,A00002972,Calypte,ANHU,M,HY,09:28:00,SB,4.15,NA,51,0,NA,NA,NA,1,1,NA,0,0,0,0,0
2020-10-20,3D6.1D59AEEA50,A00002964,Calypte,ANHU,F,NA,09:13:00,SB,4.34,NA,50,0,NA,NA,NA,25,0,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA6F,A00002965,Calypte,ANHU,F,NA,09:10:00,SB,3.97,NA,51,0,NA,NA,NA,16,0,0,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA39,610089737,Calypte,ANHU,F,AHY,09:05:00,SB,4.07,NA,51,NA,NA,NA,NA,15,0,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA83,A00002966,Calypte,ANHU,M,NA,08:58:00,SB,4.34,NA,50,0,NA,NA,NA,10,10,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA2E,A00002967,Calypte,ANHU,M,HY,08:46:00,SB,NA,NA,0,0,NA,NA,NA,5,2,NA,NA,NA,NA,NA,0
2020-10-20,3D6.1D59AEEA38,A00002968,Calypte,ANHU,F,NA,08:38:00,SB,3.94,NA,53,0,NA,NA,NA,20,0,0,NA,NA,NA,0,0
2020-10-20,3D6.OO184967E1,610089402,Calypte,ANHU,M,AHY,08:33:00,SB,4.44,NA,51,0,NA,NA,NA,10,10,NA,0,1,1,0,0
2020-10-20,3D6.1D59AEEA77,A00002969,Calypte,ANHU,M,HY,08:22:00,SB,4.59,NA,50.5,0,NA,NA,NA,8,9,NA,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA24,A00002970,Calypte,ANHU,F,AHY,08:16:00,SB,3.62,NA,52,0,NA,NA,NA,20,0,0,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA3A,A00002971,Calypte,ANHU,F,NA,08:00:00,SB,3.84,NA,51,0,NA,NA,NA,40,0,0,NA,NA,NA,0,0
2020-10-20,3D6.1D59AEEA72,610089687,Calypte,ANHU,F,AHY,07:48:00,SB,4.08,NA,52.5,0,NA,NA,NA,30,0,NA,0,0,0,0,0
2020-10-20,3D6.1D593E1CD2,A00002956,Calypte,ANHU,F,NA,07:40:00,SB,NA,NA,50,0,NA,NA,NA,30,0,0,0,0,0,0,0
2020-10-20,3D6.1D59AEEA3B,A00002958,Calypte,ANHU,M,HY,07:36:00,SB,4.04,NA,51,0,NA,NA,NA,3,1,NA,0,0,0,0,0
2020-10-20,3D6.1D59AEEA30,A00002957,Calypte,ANHU,F,NA,07:35:00,SB,3.94,NA,52,0,NA,NA,NA,20,0,0,0,0,0,0,0
2020-10-06,3D6.1D59AEEA71,A00002954,Calypte,ANHU,M,HY,10:45:00,SB,4.21,NA,0,0,NA,NA,NA,3,1,NA,0,0,0,5,10
2020-10-06,3D6.1D59AEEA4B,A00002955,Calypte,ANHU,M,HY,10:43:00,SB,4,NA,48,0,NA,NA,NA,3,1,NA,0,0,0,1,0
2020-10-06,3D6.1D59AEEA55,A00002975,Calypte,ANHU,M,HY,10:30:00,SB,4.46,NA,50,0,NA,NA,NA,9,9,NA,0,0,0,0,0
2020-10-06,3D6.1D59AEEA54,A00002976,Calypte,ANHU,F,AHY,10:21:00,SB,4.09,NA,0,0,NA,NA,NA,2,NA,NA,0,0,0,0,10
2020-10-06,3D6.1D593E1966,NA,Calypte,ANHU,F,AHY,10:06:00,SB,3.69,NA,50,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,0,0
2020-10-06,3D6.1D59AEEA6B,A00002979,Calypte,ANHU,M,HY,09:40:00,SB,4.26,NA,49,0,NA,NA,NA,4,1,NA,0,4,1,0,0
2020-10-06,3D6.1D59AEEA3F,A00002978,Calypte,ANHU,M,HY,09:40:00,SB,5,NA,52,0,NA,NA,NA,5,7,NA,0,4,0,0,0
2020-10-06,3D6.1D59AEEA68,A00002977,Calypte,ANHU,M,HY,09:40:00,SB,4.37,NA,50,0,NA,NA,NA,4,1,NA,0,0,0,0,0
2020-10-06,3D6.1D59AEEA48,A00002980,Calypte,ANHU,F,NA,09:28:00,SB,4.08,NA,50,0,NA,NA,NA,20,NA,NA,0,0,0,0,0
2020-10-06,3D6.1D59AEEA28,A00002982,Calypte,ANHU,M,HY,09:08:00,SB,4.21,NA,50,0,NA,NA,NA,3,1,NA,1,1,1,0,6
2020-10-06,3D6.1D59AEEA80,A00002981,Calypte,ANHU,M,NA,09:08:00,SB,4.61,NA,51,0,NA,NA,NA,6,9,NA,4,4,4,0,0
2020-10-06,3D6.1D593E1D06,NA,Calypte,ANHU,F,HY,08:52:00,SB,3.89,NA,51,0,NA,NA,NA,10,NA,NA,0,0,0,0,0
2020-10-06,3D6.1D593E1AE2,A00002984,Calypte,ANHU,F,AHY,08:52:00,SB,4,NA,52,0,NA,NA,NA,22,NA,0,0,0,0,0,0
2020-10-06,3D6.1D59AEEA7E,A00002983,Calypte,ANHU,F,NA,08:40:00,SB,4.03,NA,52,0,NA,NA,NA,30,0,NA,0,0,0,0,0
2020-10-06,3D6.1D593E19D4,NA,Calypte,ANHU,M,AHY,08:37:00,SB,4.31,NA,50,0,NA,NA,NA,10,9,NA,0,0,0,0,0
2020-10-06,3D6.1D59AEEA2A,A00002985,Calypte,ANHU,M,NA,08:18:00,SB,4.55,NA,51,0,NA,NA,NA,8,8,NA,4,4,4,0,0
2020-10-06,3D6.1D59AEEA63,A00002986,Calypte,ANHU,F,NA,08:16:00,SB,4.07,NA,51,0,NA,NA,NA,20,NA,0,0,0,0,0,0
2020-10-06,3D6.1D59AEEA2B,A00002987,Calypte,ANHU,F,NA,08:06:00,SB,4.38,NA,51,0,NA,NA,NA,20,NA,0,0,0,0,0,0
2020-10-06,3D6.1D59AEEA32,A00002988,Calypte,ANHU,F,NA,07:58:00,SB,3.96,NA,52,0,NA,NA,NA,60,NA,0,0,0,0,0,0
2020-10-06,3D6.1D593E1CC8,NA,Calypte,ANHU,M,HY,07:37:00,SB,4.63,NA,50,NA,NA,NA,NA,9,8,NA,1,1,1,0,0
2020-10-06,3D6.1D59AEEA5A,A00002989,Calypte,ANHU,F,NA,07:33:00,SB,3.94,NA,0,0,NA,NA,NA,20,NA,0,1,1,1,0,10
2020-09-29,3D6.1D59AEEA43,A00002882,Calypte,ANHU,F,NA,10:49:00,SB,4,NA,50,NA,NA,NA,NA,40,5,0,NA,NA,NA,0,0
2020-09-29,3D6.1D593EEA7F,A00002883,Calypte,ANHU,M,HY,10:47:00,SB,4.45,NA,51,0,NA,NA,NA,5,2,NA,2,2,2,1,0
2020-09-29,3D6.1D59AEEA79,A00002885,Calypte,ANHU,M,NA,09:56:00,SB,4.9,NA,50,0,NA,NA,NA,8,5,NA,0,4,4,0,0
2020-09-29,3D6.1D59AEEA70,A00002884,Calypte,ANHU,F,NA,09:56:00,SB,4.9,NA,51,NA,NA,NA,NA,20,NA,0,NA,NA,NA,0,0
2020-09-29,3D6.1D59AEEA78,A00002886,Calypte,ANHU,M,HY,09:50:00,SB,4.48,NA,49,0,NA,NA,NA,9,9,NA,0,0,0,0,0
2020-09-29,3D6.1D593E1BAB,NA,Calypte,ANHU,F,NA,09:46:00,SB,4.06,NA,51,0,NA,NA,NA,16,NA,0,3,3,3,0,0
2020-09-29,3D6.1D593E1D2C,NA,Calypte,ANHU,M,HY,09:20:00,SB,4.77,NA,52,0,NA,NA,NA,2,1,NA,0,0,0,2,8
2020-09-29,3D6.1D59AEEA7B,A00002889,Calypte,ANHU,M,HY,09:20:00,SB,4.52,NA,51,NA,NA,NA,NA,1,3,NA,NA,NA,NA,3,8
2020-09-29,3D6.1D59AEEA74,A00002888,Calypte,ANHU,M,HY,09:20:00,SB,4.54,NA,50,0,NA,NA,NA,3,1,NA,3,3,3,0,0
2020-09-29,3D6.1D59AEEA61,A00002887,Calypte,ANHU,M,HY,09:20:00,SB,4.12,NA,48,NA,NA,NA,NA,5,2,NA,0,1,2,NA,NA
2020-09-29,3D6.1D593E1A99,NA,Calypte,ANHU,M,HY,09:11:00,SB,4.57,NA,48,0,NA,NA,NA,9,9,NA,0,2,2,0,0
2020-09-29,3D6.1D593E1AB5,A00002901,Calypte,ANHU,F,AHY,09:11:00,SB,4.06,NA,51,NA,NA,NA,NA,20,NA,0,NA,NA,NA,0,0
2020-09-29,3D6.1D59AEEA4F,A00002890,Calypte,ANHU,F,NA,09:04:00,SB,4.24,NA,50,0,NA,NA,NA,50,NA,NA,0,0,0,0,0
2020-09-29,3D6.1D593E1B0F,610089930,Calypte,ANHU,M,AHY,09:00:00,SB,4.46,NA,50,0,NA,NA,NA,10,10,NA,0,0,0,0,0
2020-09-29,3D6.1D59AEEA35,910070615,Calypte,ANHU,M,AHY,08:50:00,SB,4.41,NA,50.5,0,NA,NA,NA,9,10,NA,0,4,4,0,0
2020-09-29,3D6.1D59AEEA75,A00002891,Calypte,ANHU,M,HY,08:41:00,SB,4.54,NA,50,0,NA,NA,NA,7,1,NA,0,0,0,0,0
2020-09-29,3D6.1D59AEEA40,A00002892,Calypte,ANHU,M,HY,08:35:00,SB,4.25,NA,50,0,NA,NA,NA,9,9,NA,0,0,0,0,0
2020-09-29,3D6.1D59AEEA5B,A00002894,Calypte,ANHU,F,NA,08:25:00,SB,3.94,NA,46,NA,NA,NA,NA,30,0,NA,0,0,1,0,0
2020-09-29,3D6.1D59AEEA3C,A00002893,Calypte,ANHU,F,NA,08:25:00,SB,4.51,NA,51,0,NA,NA,NA,0,0,0,0,0,0,2,0
2020-09-29,3D6.1D59AEEA6D,A00002895,Calypte,ANHU,F,NA,08:13:00,SB,4.05,NA,50,0,NA,NA,NA,1,0,0,0,0,0,0,0
2020-09-29,3D6.1D59AEEA65,A00002898,Calypte,ANHU,F,NA,07:45:00,SB,4,NA,50.5,NA,NA,NA,NA,10,0,0,0,1,0,0,0
2020-09-29,3D6.1D59AEEA3D,A00002897,Calypte,ANHU,F,NA,07:45:00,SB,4.05,NA,52,0,NA,NA,NA,24,NA,0,0,0,0,0,0
2020-09-29,3D6.1D59AEEA49,A00002896,Calypte,ANHU,F,HY,07:45:00,SB,3.96,NA,50,0,NA,NA,NA,10,0,0,0,1,1,0,0
2020-09-29,3D6.1D59AEEA73,A00002899,Calypte,ANHU,F,AHY,07:41:00,SB,4.1,NA,53,0,NA,NA,NA,12,0,0,0,0,0,0,0
2020-09-29,3D6.1D59AEEA60,A00002900,Calypte,ANHU,F,NA,07:38:00,SB,4.18,NA,49,0,NA,NA,NA,20,0,NA,0,0,0,0,0
2020-09-14,3D6.1D59AEEA51,A00002931,Selasphorus,ALHU,F,AHY,14:32:00,BH,NA,NA,44,0,70,2,100,NA,NA,0,0,0,0,0,0
2020-09-14,3D6.1D59AEEA31,910071077,Selasphorus,ALHU,F,AHY,14:00:00,BH,NA,NA,43,0,50,2,100,10,NA,0,0,0,0,0,10
2020-09-14,3D6.1D593E1971,NA,Calypte,ANHU,F,AHY,13:50:00,BH,4.31,NA,51,NA,NA,NA,NA,20,NA,0,NA,NA,NA,0,0
2020-09-14,3D6.1D59AEEA37,A00002933,Selasphorus,RUHU,F,NA,13:41:00,BH,3.48,NA,44,0,30,2,100,20,NA,0,0,0,0,0,0
2020-09-14,3D6.1D59AEEA29,A00002932,Selasphorus,ALHU,M,HY,13:41:00,BH,3.48,NA,41,0,NA,NA,95,1,NA,NA,0,0,0,0,0
2020-09-14,3D6.1D593E1BC4,NA,Selasphorus,ALHU,F,NA,13:27:00,BH,3.47,NA,44,0,60,2,100,35,NA,NA,0,0,3,0,6
2020-09-14,3D6.1D59AEEA27,A00002934,Calypte,ANHU,M,HY,13:25:00,BH,NA,NA,0,NA,NA,NA,NA,4,2,NA,NA,NA,NA,5,10
2020-09-14,3D6.1D593E1C4C,NA,Calypte,ANHU,M,HY,13:25:00,BH,NA,NA,50,0,NA,NA,NA,8,9,NA,0,0,0,1,0
2020-09-14,3D6.1D59AEEA46,A00002935,Selasphorus,ALHU,F,NA,13:05:00,BH,NA,NA,42,0,NA,2,100,10,NA,0,0,0,0,0,0
2020-09-14,3D6.1D59AEEA62,A00002936,Calypte,ANHU,F,NA,12:50:00,BH,3.85,NA,50,NA,NA,NA,NA,20,NA,0,NA,NA,NA,0,0
2020-09-14,3D6.1D593E1BB7,NA,Calypte,ANHU,M,AHY,12:35:00,BH,4.45,NA,49,0,NA,NA,NA,9,10,NA,1,4,4,0,0
2020-09-14,3D6.1D593D77D2,NA,Calypte,ANHU,F,AHY,12:35:00,BH,4.35,NA,49,0,NA,NA,NA,20,NA,0,1,4,4,0,0
2020-09-14,3D6.1D59AEEA7D,A00002937,Calypte,ANHU,F,NA,12:35:00,BH,4.81,NA,51,0,NA,NA,NA,0,0,NA,0,0,0,0,0
2020-09-14,3D6.1D59AEEA2D,A00002938,Selasphorus,ALHU,F,NA,12:00:00,BH,3.63,NA,44,0,50,2,100,40,NA,0,0,0,0,0,0
2020-09-14,3D6.1D59AEEA22,A00002941,Selasphorus,ALHU,F,NA,11:30:00,BH,3.7,NA,44,0,25,2,100,20,NA,0,0,0,0,0,0
2020-09-14,3D6.1D593E1D25,A00002940,Selasphorus,ALHU,F,NA,11:30:00,BH,3.48,NA,43,0,20,2,100,10,NA,0,0,0,0,0,0
2020-09-14,3D6.1D59AEEA6A,A00002939,Selasphorus,ALHU,F,NA,11:30:00,BH,NA,NA,43,0,30,2,100,15,NA,0,0,0,0,0,NA
2020-09-14,3D6.1D59AEEA42,A00002942,Calypte,ANHU,M,HY,11:15:00,BH,4.62,NA,0,0,NA,NA,NA,3,1,NA,2,2,2,5,10
2020-09-14,3d6.1d59aeea81,A00002943,Calypte,ANHU,M,HY,11:02:00,BH,5,NA,49,NA,NA,NA,NA,9,9,NA,2,2,2,0,0
2020-09-14,3D6.1D59AEEA76,A00002946,Calypte,ANHU,M,HY,10:30:00,BH,4.41,NA,50,NA,NA,NA,NA,9,9,NA,NA,NA,NA,0,0
2020-09-14,3D6.1D59AEEA6E,A00002945,Calypte,ANHU,F,NA,10:30:00,BH,NA,NA,48,NA,NA,NA,NA,10,NA,0,NA,NA,NA,0,0
2020-09-14,3D6.1D59AEEA5C,A00002944,Calypte,ANHU,M,HY,10:30:00,BH,4.4,NA,49,0,NA,NA,NA,8,9,NA,0,3,0,0,0
2020-09-14,3D6.1D59AEEA82,A00002947,Calypte,ANHU,M,HY,10:25:00,BH,4.47,NA,49,0,NA,NA,NA,9,8,NA,0,0,0,0,0
2020-09-14,3D6.1D593E1C65,NA,Calypte,ANHU,M,HY,10:20:00,BH,4.64,NA,50,0,NA,NA,NA,4,2,NA,0,0,0,5,9
2020-09-14,3D6.1D59AEEA59,910071097,Selasphorus,ALHU,F,AHY,09:58:00,BH,3.49,NA,43,0,65,2,100,NA,NA,NA,0,0,0,0,NA
2020-09-14,3D6.1D593E19B6,NA,Calypte,ANHU,F,AHY,09:57:00,BH,NA,NA,49,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,0,9
